payment_id,policy_id,payment_date,payment_amount,payment_method
19976,901,2022-12-09,358.53,Credit Card
19977,901,2023-01-09,358.53,Credit Card
19978,901,2023-02-09,358.53,Check
19979,901,2023-03-09,358.53,Debit Card
19980,901,2023-04-09,1075.58,Debit Card
19981,901,2023-05-09,358.53,Bank Transfer
19982,902,2019-09-11,304.27,Debit Card
19983,902,2019-10-11,304.27,Check
19984,902,2019-11-11,304.27,Check
19985,902,2019-12-11,912.80,Debit Card
19986,902,2020-01-11,304.27,Credit Card
19987,902,2020-02-11,304.27,Check
19988,902,2020-03-11,304.27,Debit Card
19989,902,2020-04-11,304.27,Debit Card
19990,902,2020-05-11,912.80,Credit Card
19991,902,2020-06-11,304.27,Debit Card
19992,902,2020-07-11,304.27,Check
19993,902,2020-08-11,304.27,Credit Card
19994,902,2020-09-11,912.80,Bank Transfer
19995,902,2020-10-11,912.80,Debit Card
19996,902,2020-11-11,304.27,Bank Transfer
19997,902,2020-12-11,304.27,Check
19998,902,2021-01-11,304.27,Bank Transfer
19999,902,2021-02-11,304.27,Credit Card
20000,902,2021-03-11,304.27,Check
20001,902,2021-04-11,304.27,Debit Card
20002,902,2021-05-11,304.27,Credit Card
20003,903,2023-03-23,295.22,Check
20004,903,2023-04-23,98.41,Credit Card
20005,903,2023-05-23,98.41,Bank Transfer
20006,903,2023-06-23,98.41,Credit Card
20007,903,2023-07-23,98.41,Debit Card
20008,903,2023-08-23,98.41,Check
20009,903,2023-09-23,98.41,Bank Transfer
20010,903,2023-10-23,98.41,Credit Card
20011,903,2023-11-23,98.41,Credit Card
20012,903,2023-12-23,98.41,Bank Transfer
20013,903,2024-01-23,98.41,Credit Card
20014,903,2024-02-23,98.41,Credit Card
20015,903,2024-03-23,98.41,Credit Card
20016,903,2024-04-23,98.41,Credit Card
20017,903,2024-05-23,98.41,Credit Card
20018,903,2024-06-23,98.41,Check
20019,903,2024-07-23,98.41,Bank Transfer
20020,903,2024-08-23,98.41,Credit Card
20021,903,2024-09-23,98.41,Credit Card
20022,903,2024-10-23,98.41,Debit Card
20023,903,2024-11-23,98.41,Credit Card
20024,903,2024-12-23,98.41,Bank Transfer
20025,903,2025-01-23,98.41,Check
20026,903,2025-02-23,98.41,Check
20027,903,2025-03-23,98.41,Credit Card
20028,903,2025-04-23,98.41,Bank Transfer
20029,903,2025-05-23,98.41,Debit Card
20030,903,2025-06-23,98.41,Bank Transfer
20031,903,2025-07-23,98.41,Check
20032,903,2025-08-23,98.41,Check
20033,903,2025-09-23,98.41,Credit Card
20034,903,2025-10-23,98.41,Check
20035,903,2025-11-23,98.41,Check
20036,904,2020-09-22,137.67,Credit Card
20037,904,2020-10-22,137.67,Bank Transfer
20038,904,2020-11-22,137.67,Bank Transfer
20039,904,2020-12-22,137.67,Check
20040,904,2021-01-22,137.67,Bank Transfer
20041,904,2021-02-22,137.67,Check
20042,904,2021-03-22,137.67,Debit Card
20043,904,2021-04-22,413.02,Credit Card
20044,904,2021-05-22,137.67,Check
20045,904,2021-06-22,137.67,Check
20046,904,2021-07-22,137.67,Bank Transfer
20047,904,2021-08-22,137.67,Bank Transfer
20048,904,2021-09-22,137.67,Credit Card
20049,904,2021-10-22,137.67,Bank Transfer
20050,904,2021-11-22,137.67,Check
20051,904,2021-12-22,137.67,Bank Transfer
20052,904,2022-01-22,413.02,Debit Card
20053,904,2022-02-22,413.02,Credit Card
20054,904,2022-03-22,137.67,Bank Transfer
20055,904,2022-04-22,413.02,Check
20056,904,2022-05-22,137.67,Credit Card
20057,904,2022-06-22,137.67,Bank Transfer
20058,904,2022-07-22,137.67,Bank Transfer
20059,904,2022-08-22,137.67,Check
20060,904,2022-09-22,137.67,Credit Card
20061,904,2022-10-22,137.67,Bank Transfer
20062,904,2022-11-22,413.02,Credit Card
20063,904,2022-12-22,137.67,Bank Transfer
20064,904,2023-01-22,137.67,Credit Card
20065,904,2023-02-22,137.67,Bank Transfer
20066,904,2023-03-22,137.67,Check
20067,905,2020-11-26,318.02,Debit Card
20068,905,2020-12-26,318.02,Debit Card
20069,905,2021-01-26,318.02,Bank Transfer
20070,905,2021-02-26,318.02,Credit Card
20071,905,2021-03-26,318.02,Check
20072,905,2021-04-26,318.02,Bank Transfer
20073,906,2023-01-31,72.44,Check
20074,906,2023-03-03,72.44,Check
20075,906,2023-03-31,217.32,Check
20076,906,2023-05-01,72.44,Credit Card
20077,906,2023-05-31,72.44,Bank Transfer
20078,906,2023-07-01,72.44,Credit Card
20079,906,2023-07-31,72.44,Check
20080,906,2023-08-31,72.44,Check
20081,906,2023-10-01,72.44,Credit Card
20082,906,2023-10-31,72.44,Debit Card
20083,906,2023-12-01,72.44,Bank Transfer
20084,906,2023-12-31,72.44,Credit Card
20085,906,2024-01-31,72.44,Check
20086,906,2024-03-02,72.44,Credit Card
20087,906,2024-03-31,72.44,Debit Card
20088,906,2024-05-01,72.44,Credit Card
20089,906,2024-05-31,72.44,Bank Transfer
20090,906,2024-07-01,72.44,Debit Card
20091,906,2024-07-31,72.44,Credit Card
20092,906,2024-08-31,72.44,Credit Card
20093,906,2024-10-01,72.44,Bank Transfer
20094,906,2024-10-31,72.44,Check
20095,906,2024-12-01,72.44,Bank Transfer
20096,906,2024-12-31,72.44,Bank Transfer
20097,906,2025-01-31,72.44,Debit Card
20098,906,2025-03-03,72.44,Credit Card
20099,906,2025-03-31,72.44,Credit Card
20100,906,2025-05-01,72.44,Debit Card
20101,906,2025-05-31,72.44,Check
20102,907,2022-12-27,309.45,Credit Card
20103,907,2023-01-27,103.15,Credit Card
20104,907,2023-02-27,103.15,Credit Card
20105,907,2023-03-27,103.15,Credit Card
20106,907,2023-04-27,103.15,Credit Card
20107,907,2023-05-27,103.15,Credit Card
20108,907,2023-06-27,103.15,Check
20109,908,2022-07-29,86.60,Check
20110,908,2022-08-29,86.60,Check
20111,908,2022-09-29,86.60,Credit Card
20112,908,2022-10-29,86.60,Bank Transfer
20113,908,2022-11-29,86.60,Check
20114,908,2022-12-29,86.60,Credit Card
20115,908,2023-01-29,86.60,Bank Transfer
20116,908,2023-03-01,86.60,Bank Transfer
20117,908,2023-03-29,86.60,Bank Transfer
20118,908,2023-04-29,86.60,Check
20119,908,2023-05-29,86.60,Bank Transfer
20120,908,2023-06-29,86.60,Credit Card
20121,908,2023-07-29,259.79,Check
20122,908,2023-08-29,86.60,Credit Card
20123,908,2023-09-29,86.60,Credit Card
20124,908,2023-10-29,86.60,Credit Card
20125,908,2023-11-29,86.60,Check
20126,908,2023-12-29,86.60,Credit Card
20127,908,2024-01-29,259.79,Check
20128,908,2024-02-29,86.60,Debit Card
20129,908,2024-03-29,86.60,Debit Card
20130,908,2024-04-29,86.60,Credit Card
20131,908,2024-05-29,86.60,Check
20132,908,2024-06-29,259.79,Check
20133,908,2024-07-29,86.60,Credit Card
20134,908,2024-08-29,86.60,Bank Transfer
20135,908,2024-09-29,86.60,Bank Transfer
20136,908,2024-10-29,86.60,Bank Transfer
20137,908,2024-11-29,86.60,Debit Card
20138,908,2024-12-29,86.60,Debit Card
20139,908,2025-01-29,86.60,Bank Transfer
20140,908,2025-03-01,86.60,Debit Card
20141,908,2025-03-29,86.60,Bank Transfer
20142,909,2022-09-08,480.52,Debit Card
20143,909,2022-10-08,480.52,Credit Card
20144,909,2022-11-08,480.52,Credit Card
20145,909,2022-12-08,480.52,Check
20146,909,2023-01-08,1441.55,Credit Card
20147,909,2023-02-08,480.52,Debit Card
20148,909,2023-03-08,480.52,Bank Transfer
20149,909,2023-04-08,480.52,Debit Card
20150,909,2023-05-08,480.52,Credit Card
20151,909,2023-06-08,480.52,Credit Card
20152,909,2023-07-08,480.52,Bank Transfer
20153,909,2023-08-08,480.52,Credit Card
20154,909,2023-09-08,480.52,Check
20155,909,2023-10-08,480.52,Bank Transfer
20156,909,2023-11-08,480.52,Credit Card
20157,909,2023-12-08,480.52,Debit Card
20158,909,2024-01-08,480.52,Bank Transfer
20159,909,2024-02-08,480.52,Bank Transfer
20160,909,2024-03-08,480.52,Debit Card
20161,909,2024-04-08,1441.55,Bank Transfer
20162,909,2024-05-08,480.52,Bank Transfer
20163,909,2024-06-08,480.52,Credit Card
20164,909,2024-07-08,480.52,Credit Card
20165,909,2024-08-08,480.52,Debit Card
20166,909,2024-09-08,480.52,Check
20167,909,2024-10-08,480.52,Credit Card
20168,909,2024-11-08,480.52,Credit Card
20169,909,2024-12-08,480.52,Check
20170,909,2025-01-08,480.52,Credit Card
20171,909,2025-02-08,480.52,Check
20172,909,2025-03-08,480.52,Debit Card
20173,909,2025-04-08,480.52,Debit Card
20174,909,2025-05-08,480.52,Debit Card
20175,909,2025-06-08,480.52,Bank Transfer
20176,909,2025-07-08,480.52,Credit Card
20177,909,2025-08-08,480.52,Check
20178,909,2025-09-08,480.52,Credit Card
20179,909,2025-10-08,480.52,Credit Card
20180,909,2025-11-08,1441.55,Debit Card
20181,910,2019-10-05,342.52,Bank Transfer
20182,910,2019-11-05,342.52,Check
20183,910,2019-12-05,342.52,Check
20184,910,2020-01-05,342.52,Bank Transfer
20185,910,2020-02-05,342.52,Debit Card
20186,910,2020-03-05,342.52,Credit Card
20187,910,2020-04-05,342.52,Debit Card
20188,910,2020-05-05,1027.57,Check
20189,910,2020-06-05,342.52,Credit Card
20190,910,2020-07-05,342.52,Credit Card
20191,910,2020-08-05,1027.57,Credit Card
20192,910,2020-09-05,342.52,Debit Card
20193,910,2020-10-05,1027.57,Credit Card
20194,910,2020-11-05,342.52,Check
20195,910,2020-12-05,342.52,Check
20196,910,2021-01-05,342.52,Credit Card
20197,910,2021-02-05,342.52,Credit Card
20198,910,2021-03-05,342.52,Credit Card
20199,910,2021-04-05,342.52,Credit Card
20200,910,2021-05-05,342.52,Debit Card
20201,910,2021-06-05,342.52,Debit Card
20202,910,2021-07-05,342.52,Bank Transfer
20203,910,2021-08-05,342.52,Credit Card
20204,910,2021-09-05,342.52,Debit Card
20205,910,2021-10-05,342.52,Credit Card
20206,910,2021-11-05,342.52,Debit Card
20207,910,2021-12-05,342.52,Credit Card
20208,910,2022-01-05,342.52,Credit Card
20209,910,2022-02-05,342.52,Debit Card
20210,910,2022-03-05,342.52,Bank Transfer
20211,910,2022-04-05,342.52,Check
20212,910,2022-05-05,342.52,Credit Card
20213,910,2022-06-05,342.52,Credit Card
20214,911,2024-08-18,576.67,Debit Card
20215,911,2024-09-18,576.67,Bank Transfer
20216,911,2024-10-18,576.67,Credit Card
20217,911,2024-11-18,576.67,Check
20218,911,2024-12-18,576.67,Credit Card
20219,911,2025-01-18,576.67,Check
20220,911,2025-02-18,576.67,Check
20221,911,2025-03-18,1730.01,Bank Transfer
20222,911,2025-04-18,576.67,Bank Transfer
20223,911,2025-05-18,576.67,Check
20224,911,2025-06-18,1730.01,Check
20225,911,2025-07-18,576.67,Credit Card
20226,911,2025-08-18,576.67,Bank Transfer
20227,911,2025-09-18,576.67,Debit Card
20228,911,2025-10-18,576.67,Bank Transfer
20229,911,2025-11-18,576.67,Credit Card
20230,912,2018-02-04,1636.43,Debit Card
20231,912,2018-03-04,545.48,Bank Transfer
20232,912,2018-04-04,545.48,Check
20233,912,2018-05-04,545.48,Bank Transfer
20234,912,2018-06-04,545.48,Check
20235,912,2018-07-04,545.48,Debit Card
20236,912,2018-08-04,545.48,Check
20237,913,2019-10-14,186.64,Bank Transfer
20238,913,2019-11-14,186.64,Credit Card
20239,913,2019-12-14,559.91,Credit Card
20240,913,2020-01-14,186.64,Debit Card
20241,913,2020-02-14,186.64,Bank Transfer
20242,913,2020-03-14,186.64,Check
20243,913,2020-04-14,186.64,Debit Card
20244,913,2020-05-14,186.64,Credit Card
20245,913,2020-06-14,186.64,Bank Transfer
20246,913,2020-07-14,186.64,Debit Card
20247,913,2020-08-14,186.64,Debit Card
20248,913,2020-09-14,186.64,Bank Transfer
20249,913,2020-10-14,186.64,Bank Transfer
20250,913,2020-11-14,186.64,Bank Transfer
20251,913,2020-12-14,559.91,Bank Transfer
20252,913,2021-01-14,186.64,Credit Card
20253,913,2021-02-14,186.64,Debit Card
20254,913,2021-03-14,186.64,Bank Transfer
20255,913,2021-04-14,559.91,Check
20256,913,2021-05-14,186.64,Check
20257,913,2021-06-14,186.64,Credit Card
20258,913,2021-07-14,186.64,Bank Transfer
20259,913,2021-08-14,186.64,Debit Card
20260,913,2021-09-14,186.64,Credit Card
20261,913,2021-10-14,186.64,Bank Transfer
20262,913,2021-11-14,186.64,Credit Card
20263,913,2021-12-14,186.64,Credit Card
20264,913,2022-01-14,186.64,Debit Card
20265,914,2019-10-11,272.79,Check
20266,914,2019-11-11,272.79,Debit Card
20267,914,2019-12-11,272.79,Credit Card
20268,914,2020-01-11,272.79,Credit Card
20269,914,2020-02-11,272.79,Credit Card
20270,914,2020-03-11,818.36,Check
20271,914,2020-04-11,272.79,Bank Transfer
20272,914,2020-05-11,818.36,Credit Card
20273,914,2020-06-11,272.79,Credit Card
20274,915,2022-02-17,403.28,Credit Card
20275,915,2022-03-17,403.28,Check
20276,915,2022-04-17,403.28,Check
20277,915,2022-05-17,403.28,Credit Card
20278,915,2022-06-17,403.28,Bank Transfer
20279,915,2022-07-17,403.28,Bank Transfer
20280,915,2022-08-17,403.28,Check
20281,915,2022-09-17,403.28,Debit Card
20282,915,2022-10-17,403.28,Credit Card
20283,915,2022-11-17,403.28,Bank Transfer
20284,915,2022-12-17,403.28,Debit Card
20285,915,2023-01-17,403.28,Credit Card
20286,915,2023-02-17,403.28,Debit Card
20287,915,2023-03-17,403.28,Debit Card
20288,915,2023-04-17,403.28,Credit Card
20289,915,2023-05-17,403.28,Credit Card
20290,915,2023-06-17,1209.85,Debit Card
20291,915,2023-07-17,403.28,Check
20292,915,2023-08-17,403.28,Check
20293,915,2023-09-17,403.28,Debit Card
20294,915,2023-10-17,403.28,Debit Card
20295,915,2023-11-17,403.28,Bank Transfer
20296,915,2023-12-17,403.28,Bank Transfer
20297,915,2024-01-17,1209.85,Debit Card
20298,915,2024-02-17,403.28,Check
20299,915,2024-03-17,403.28,Credit Card
20300,915,2024-04-17,403.28,Credit Card
20301,915,2024-05-17,1209.85,Check
20302,915,2024-06-17,403.28,Debit Card
20303,916,2024-08-03,260.29,Credit Card
20304,916,2024-09-03,260.29,Credit Card
20305,916,2024-10-03,260.29,Check
20306,916,2024-11-03,260.29,Check
20307,916,2024-12-03,260.29,Check
20308,916,2025-01-03,260.29,Bank Transfer
20309,916,2025-02-03,780.87,Bank Transfer
20310,916,2025-03-03,260.29,Bank Transfer
20311,916,2025-04-03,260.29,Bank Transfer
20312,916,2025-05-03,260.29,Check
20313,917,2023-05-13,582.84,Credit Card
20314,917,2023-06-13,194.28,Check
20315,917,2023-07-13,194.28,Credit Card
20316,917,2023-08-13,582.84,Credit Card
20317,917,2023-09-13,582.84,Credit Card
20318,917,2023-10-13,194.28,Check
20319,917,2023-11-13,582.84,Bank Transfer
20320,917,2023-12-13,194.28,Credit Card
20321,917,2024-01-13,194.28,Credit Card
20322,917,2024-02-13,194.28,Credit Card
20323,917,2024-03-13,194.28,Check
20324,917,2024-04-13,194.28,Credit Card
20325,917,2024-05-13,194.28,Credit Card
20326,917,2024-06-13,194.28,Bank Transfer
20327,917,2024-07-13,194.28,Check
20328,917,2024-08-13,194.28,Credit Card
20329,917,2024-09-13,194.28,Check
20330,917,2024-10-13,582.84,Check
20331,917,2024-11-13,194.28,Credit Card
20332,917,2024-12-13,582.84,Debit Card
20333,917,2025-01-13,194.28,Credit Card
20334,917,2025-02-13,194.28,Check
20335,917,2025-03-13,194.28,Credit Card
20336,917,2025-04-13,194.28,Debit Card
20337,917,2025-05-13,194.28,Debit Card
20338,917,2025-06-13,194.28,Check
20339,917,2025-07-13,194.28,Credit Card
20340,917,2025-08-13,194.28,Credit Card
20341,917,2025-09-13,194.28,Credit Card
20342,917,2025-10-13,194.28,Check
20343,917,2025-11-13,194.28,Check
20344,918,2024-09-13,299.38,Debit Card
20345,918,2024-10-13,299.38,Credit Card
20346,918,2024-11-13,898.14,Credit Card
20347,918,2024-12-13,299.38,Debit Card
20348,918,2025-01-13,299.38,Check
20349,918,2025-02-13,299.38,Credit Card
20350,919,2020-12-14,305.77,Credit Card
20351,919,2021-01-14,305.77,Credit Card
20352,919,2021-02-14,305.77,Debit Card
20353,919,2021-03-14,305.77,Credit Card
20354,919,2021-04-14,305.77,Credit Card
20355,919,2021-05-14,305.77,Debit Card
20356,919,2021-06-14,305.77,Credit Card
20357,919,2021-07-14,305.77,Check
20358,919,2021-08-14,305.77,Check
20359,919,2021-09-14,305.77,Bank Transfer
20360,919,2021-10-14,305.77,Debit Card
20361,919,2021-11-14,305.77,Credit Card
20362,919,2021-12-14,917.30,Credit Card
20363,919,2022-01-14,305.77,Credit Card
20364,919,2022-02-14,305.77,Credit Card
20365,919,2022-03-14,305.77,Credit Card
20366,919,2022-04-14,305.77,Bank Transfer
20367,919,2022-05-14,305.77,Check
20368,919,2022-06-14,305.77,Check
20369,919,2022-07-14,305.77,Credit Card
20370,919,2022-08-14,305.77,Check
20371,919,2022-09-14,305.77,Debit Card
20372,919,2022-10-14,305.77,Bank Transfer
20373,919,2022-11-14,305.77,Credit Card
20374,919,2022-12-14,305.77,Debit Card
20375,919,2023-01-14,305.77,Check
20376,919,2023-02-14,305.77,Credit Card
20377,919,2023-03-14,917.30,Credit Card
20378,919,2023-04-14,305.77,Debit Card
20379,919,2023-05-14,305.77,Credit Card
20380,919,2023-06-14,305.77,Credit Card
20381,920,2020-12-18,170.28,Check
20382,920,2021-01-18,510.85,Credit Card
20383,920,2021-02-18,170.28,Credit Card
20384,920,2021-03-18,510.85,Check
20385,920,2021-04-18,170.28,Check
20386,920,2021-05-18,170.28,Credit Card
20387,920,2021-06-18,170.28,Debit Card
20388,920,2021-07-18,170.28,Debit Card
20389,920,2021-08-18,170.28,Debit Card
20390,920,2021-09-18,170.28,Credit Card
20391,920,2021-10-18,170.28,Credit Card
20392,920,2021-11-18,170.28,Debit Card
20393,920,2021-12-18,170.28,Bank Transfer
20394,920,2022-01-18,510.85,Check
20395,920,2022-02-18,170.28,Debit Card
20396,920,2022-03-18,170.28,Check
20397,920,2022-04-18,170.28,Credit Card
20398,920,2022-05-18,510.85,Bank Transfer
20399,920,2022-06-18,170.28,Credit Card
20400,920,2022-07-18,170.28,Credit Card
20401,920,2022-08-18,170.28,Credit Card
20402,920,2022-09-18,170.28,Debit Card
20403,920,2022-10-18,170.28,Credit Card
20404,920,2022-11-18,170.28,Credit Card
20405,920,2022-12-18,170.28,Credit Card
20406,920,2023-01-18,170.28,Credit Card
20407,920,2023-02-18,170.28,Bank Transfer
20408,920,2023-03-18,170.28,Bank Transfer
20409,920,2023-04-18,170.28,Credit Card
20410,920,2023-05-18,170.28,Bank Transfer
20411,920,2023-06-18,510.85,Credit Card
20412,920,2023-07-18,170.28,Credit Card
20413,920,2023-08-18,170.28,Bank Transfer
20414,920,2023-09-18,170.28,Bank Transfer
20415,920,2023-10-18,170.28,Credit Card
20416,920,2023-11-18,170.28,Debit Card
20417,920,2023-12-18,510.85,Credit Card
20418,920,2024-01-18,170.28,Debit Card
20419,920,2024-02-18,170.28,Check
20420,920,2024-03-18,170.28,Debit Card
20421,921,2018-05-26,160.97,Check
20422,921,2018-06-26,160.97,Credit Card
20423,921,2018-07-26,160.97,Credit Card
20424,921,2018-08-26,160.97,Check
20425,921,2018-09-26,160.97,Bank Transfer
20426,921,2018-10-26,160.97,Credit Card
20427,921,2018-11-26,160.97,Check
20428,921,2018-12-26,160.97,Debit Card
20429,921,2019-01-26,160.97,Credit Card
20430,921,2019-02-26,160.97,Debit Card
20431,921,2019-03-26,160.97,Credit Card
20432,921,2019-04-26,160.97,Debit Card
20433,921,2019-05-26,160.97,Debit Card
20434,921,2019-06-26,160.97,Debit Card
20435,921,2019-07-26,160.97,Debit Card
20436,921,2019-08-26,160.97,Check
20437,921,2019-09-26,160.97,Debit Card
20438,921,2019-10-26,160.97,Credit Card
20439,921,2019-11-26,482.93,Bank Transfer
20440,921,2019-12-26,160.97,Check
20441,921,2020-01-26,160.97,Check
20442,921,2020-02-26,482.93,Credit Card
20443,921,2020-03-26,160.97,Debit Card
20444,921,2020-04-26,160.97,Debit Card
20445,921,2020-05-26,160.97,Bank Transfer
20446,921,2020-06-26,160.97,Credit Card
20447,921,2020-07-26,160.97,Check
20448,921,2020-08-26,160.97,Debit Card
20449,921,2020-09-26,160.97,Credit Card
20450,921,2020-10-26,160.97,Check
20451,921,2020-11-26,160.97,Credit Card
20452,921,2020-12-26,160.97,Bank Transfer
20453,921,2021-01-26,160.97,Check
20454,921,2021-02-26,160.97,Credit Card
20455,921,2021-03-26,160.97,Credit Card
20456,921,2021-04-26,160.97,Credit Card
20457,922,2018-04-14,580.09,Bank Transfer
20458,922,2018-05-14,1740.26,Bank Transfer
20459,922,2018-06-14,580.09,Debit Card
20460,922,2018-07-14,580.09,Credit Card
20461,922,2018-08-14,1740.26,Debit Card
20462,922,2018-09-14,1740.26,Credit Card
20463,922,2018-10-14,580.09,Credit Card
20464,922,2018-11-14,580.09,Check
20465,922,2018-12-14,580.09,Credit Card
20466,922,2019-01-14,580.09,Debit Card
20467,922,2019-02-14,580.09,Credit Card
20468,922,2019-03-14,580.09,Credit Card
20469,922,2019-04-14,580.09,Credit Card
20470,922,2019-05-14,580.09,Credit Card
20471,922,2019-06-14,580.09,Debit Card
20472,922,2019-07-14,580.09,Debit Card
20473,922,2019-08-14,580.09,Credit Card
20474,922,2019-09-14,580.09,Debit Card
20475,922,2019-10-14,580.09,Bank Transfer
20476,922,2019-11-14,580.09,Credit Card
20477,922,2019-12-14,580.09,Credit Card
20478,922,2020-01-14,580.09,Credit Card
20479,922,2020-02-14,580.09,Check
20480,922,2020-03-14,580.09,Check
20481,922,2020-04-14,580.09,Bank Transfer
20482,922,2020-05-14,580.09,Debit Card
20483,922,2020-06-14,580.09,Check
20484,922,2020-07-14,580.09,Debit Card
20485,922,2020-08-14,580.09,Credit Card
20486,922,2020-09-14,580.09,Check
20487,922,2020-10-14,580.09,Check
20488,922,2020-11-14,580.09,Check
20489,922,2020-12-14,580.09,Bank Transfer
20490,922,2021-01-14,580.09,Credit Card
20491,922,2021-02-14,580.09,Credit Card
20492,922,2021-03-14,580.09,Credit Card
20493,922,2021-04-14,580.09,Credit Card
20494,922,2021-05-14,580.09,Debit Card
20495,922,2021-06-14,580.09,Credit Card
20496,923,2020-05-11,585.39,Bank Transfer
20497,923,2020-06-11,585.39,Check
20498,923,2020-07-11,585.39,Credit Card
20499,923,2020-08-11,585.39,Check
20500,923,2020-09-11,585.39,Bank Transfer
20501,923,2020-10-11,585.39,Debit Card
20502,923,2020-11-11,585.39,Bank Transfer
20503,923,2020-12-11,585.39,Credit Card
20504,923,2021-01-11,585.39,Check
20505,923,2021-02-11,585.39,Bank Transfer
20506,923,2021-03-11,585.39,Bank Transfer
20507,923,2021-04-11,585.39,Bank Transfer
20508,923,2021-05-11,585.39,Credit Card
20509,923,2021-06-11,585.39,Check
20510,923,2021-07-11,585.39,Credit Card
20511,923,2021-08-11,585.39,Credit Card
20512,923,2021-09-11,585.39,Check
20513,923,2021-10-11,585.39,Credit Card
20514,923,2021-11-11,585.39,Credit Card
20515,923,2021-12-11,585.39,Credit Card
20516,923,2022-01-11,585.39,Bank Transfer
20517,923,2022-02-11,585.39,Bank Transfer
20518,923,2022-03-11,585.39,Bank Transfer
20519,923,2022-04-11,1756.17,Debit Card
20520,923,2022-05-11,585.39,Bank Transfer
20521,923,2022-06-11,585.39,Bank Transfer
20522,923,2022-07-11,585.39,Check
20523,923,2022-08-11,585.39,Debit Card
20524,923,2022-09-11,585.39,Credit Card
20525,923,2022-10-11,1756.17,Credit Card
20526,923,2022-11-11,585.39,Credit Card
20527,923,2022-12-11,585.39,Check
20528,923,2023-01-11,585.39,Debit Card
20529,923,2023-02-11,585.39,Bank Transfer
20530,924,2019-02-13,143.41,Credit Card
20531,924,2019-03-13,143.41,Check
20532,924,2019-04-13,143.41,Debit Card
20533,924,2019-05-13,143.41,Bank Transfer
20534,924,2019-06-13,143.41,Credit Card
20535,924,2019-07-13,143.41,Credit Card
20536,924,2019-08-13,143.41,Credit Card
20537,924,2019-09-13,143.41,Credit Card
20538,924,2019-10-13,143.41,Bank Transfer
20539,924,2019-11-13,143.41,Credit Card
20540,924,2019-12-13,143.41,Credit Card
20541,924,2020-01-13,143.41,Check
20542,924,2020-02-13,143.41,Bank Transfer
20543,924,2020-03-13,143.41,Bank Transfer
20544,924,2020-04-13,143.41,Check
20545,924,2020-05-13,143.41,Debit Card
20546,924,2020-06-13,143.41,Debit Card
20547,924,2020-07-13,143.41,Check
20548,924,2020-08-13,143.41,Credit Card
20549,924,2020-09-13,143.41,Check
20550,924,2020-10-13,143.41,Credit Card
20551,924,2020-11-13,143.41,Bank Transfer
20552,924,2020-12-13,143.41,Check
20553,924,2021-01-13,143.41,Debit Card
20554,924,2021-02-13,430.22,Credit Card
20555,924,2021-03-13,143.41,Credit Card
20556,924,2021-04-13,143.41,Debit Card
20557,924,2021-05-13,143.41,Bank Transfer
20558,924,2021-06-13,143.41,Credit Card
20559,924,2021-07-13,430.22,Check
20560,925,2018-12-27,152.55,Credit Card
20561,925,2019-01-27,152.55,Check
20562,925,2019-02-27,152.55,Credit Card
20563,925,2019-03-27,152.55,Credit Card
20564,925,2019-04-27,152.55,Credit Card
20565,925,2019-05-27,152.55,Bank Transfer
20566,925,2019-06-27,152.55,Debit Card
20567,925,2019-07-27,152.55,Check
20568,925,2019-08-27,152.55,Debit Card
20569,925,2019-09-27,152.55,Debit Card
20570,925,2019-10-27,152.55,Bank Transfer
20571,926,2018-08-06,535.66,Bank Transfer
20572,926,2018-09-06,178.55,Bank Transfer
20573,926,2018-10-06,535.66,Credit Card
20574,926,2018-11-06,178.55,Bank Transfer
20575,926,2018-12-06,178.55,Credit Card
20576,926,2019-01-06,178.55,Credit Card
20577,926,2019-02-06,178.55,Credit Card
20578,926,2019-03-06,178.55,Credit Card
20579,926,2019-04-06,178.55,Credit Card
20580,926,2019-05-06,178.55,Credit Card
20581,926,2019-06-06,178.55,Credit Card
20582,926,2019-07-06,178.55,Credit Card
20583,926,2019-08-06,178.55,Credit Card
20584,926,2019-09-06,178.55,Credit Card
20585,927,2018-09-12,89.97,Credit Card
20586,927,2018-10-12,89.97,Credit Card
20587,927,2018-11-12,89.97,Debit Card
20588,927,2018-12-12,89.97,Credit Card
20589,927,2019-01-12,89.97,Credit Card
20590,927,2019-02-12,89.97,Credit Card
20591,927,2019-03-12,89.97,Debit Card
20592,927,2019-04-12,89.97,Credit Card
20593,927,2019-05-12,89.97,Check
20594,927,2019-06-12,89.97,Check
20595,927,2019-07-12,89.97,Credit Card
20596,927,2019-08-12,89.97,Credit Card
20597,927,2019-09-12,89.97,Credit Card
20598,927,2019-10-12,89.97,Credit Card
20599,927,2019-11-12,89.97,Debit Card
20600,927,2019-12-12,89.97,Check
20601,927,2020-01-12,89.97,Debit Card
20602,927,2020-02-12,89.97,Debit Card
20603,927,2020-03-12,89.97,Check
20604,928,2020-02-07,482.56,Credit Card
20605,928,2020-03-07,160.85,Credit Card
20606,928,2020-04-07,160.85,Bank Transfer
20607,928,2020-05-07,160.85,Check
20608,928,2020-06-07,160.85,Credit Card
20609,928,2020-07-07,160.85,Check
20610,928,2020-08-07,160.85,Check
20611,928,2020-09-07,160.85,Credit Card
20612,928,2020-10-07,160.85,Credit Card
20613,928,2020-11-07,160.85,Credit Card
20614,928,2020-12-07,160.85,Credit Card
20615,928,2021-01-07,160.85,Bank Transfer
20616,928,2021-02-07,160.85,Credit Card
20617,929,2020-05-21,198.71,Debit Card
